title,release,revenue,budget,rating,genres,country
"It's a Mad, Mad, Mad, Mad World",1963-11-07,60000000.0,9400000.0,7.0,Action,US
Play Misty for Me,1971-11-03,10600000.0,725000.0,6.5,Crime,US
Pocketful of Miracles,1961-12-18,5000000.0,2900000.0,7.3,Comedy,US
SpaceCamp,1986-06-06,9697739.0,18000000.0,5.8,Family,US
Joy Ride,2001-10-05,36642838.0,23000000.0,6.3,Mystery,US
Max Keeble's Big Move,2001-10-05,17292381.0,12000000.0,5.4,Comedy,US
Serendipity,2001-10-05,77516304.0,28000000.0,6.6,Comedy,US
The Big Red One,1980-05-28,7206220.0,4500000.0,6.8,Drama,US
Coal Miner's Daughter,1980-03-07,67182787.0,15000000.0,7.2,Drama,US
Bandits,2001-10-12,67631903.0,75000000.0,6.2,Action,US
Corky Romano,2001-10-12,23978402.0,11000000.0,4.1,Action,US
Mulholland Drive,2001-05-16,20117339.0,15000000.0,7.7,Thriller,France
Bones,2001-10-24,7316658.0,10000000.0,4.3,Action,US
Dirty Harry,1971-12-21,35976000.0,4000000.0,7.4,Action,US
Fiddler on the Roof,1971-11-03,83304330.0,9000000.0,7.4,Drama,US
The Last Castle,2001-10-19,27642707.0,72000000.0,7.0,Action,US
Riding in Cars with Boys,2001-10-19,35743308.0,48000000.0,6.5,Comedy,US
Donnie Darko,2001-01-18,1270522.0,6000000.0,7.7,Fantasy,US
Domestic Disturbance,2001-10-30,54249294.0,75000000.0,5.4,Mystery,US
"Monsters, Inc.",2001-11-01,562816256.0,115000000.0,7.5,Animation,US
The One,2001-11-02,72700000.0,49000000.0,5.7,Action,US
Tape,2001-01-26,490475.0,100000.0,6.9,Drama,US
Shallow Hal,2001-11-01,141069860.0,40000000.0,5.7,Comedy,US
The Wash,2001-11-16,10229331.0,7000000.0,5.3,Action,US
Harry Potter and the Philosopher's Stone,2001-11-16,976475550.0,125000000.0,7.5,Adventure,UK
Novocaine,2001-11-23,2025238.0,6000000.0,6.0,Comedy,US
Out Cold,2001-11-21,14782676.0,24000000.0,5.8,Comedy,US
Spy Game,2001-11-18,143049560.0,92000000.0,6.8,Action,UK
Funny Girl,1968-09-19,52223306.0,14000000.0,6.9,Drama,US
Subway,1985-04-10,390659.0,2000000.0,6.3,Action,France
Dressed to Kill,1980-06-25,31899000.0,6500000.0,6.8,Horror,US
Flash Gordon,1980-09-01,27107960.0,35000000.0,6.1,Science Fiction,US
The Enforcer,1976-12-20,46236000.0,9000000.0,6.7,Action,US
The Gauntlet,1977-12-21,26414658.0,5500000.0,6.6,Drama,US
Lone Wolf McQuade,1983-04-14,12232628.0,5000000.0,5.5,Action,US
Sudden Impact,1983-12-07,67642693.0,22000000.0,6.5,Action,US
Behind Enemy Lines,2001-11-17,91753202.0,40000000.0,6.0,Action,US
Ocean's Eleven,2001-12-07,450717150.0,85000000.0,7.2,Thriller,US
Amélie,2001-04-25,173921954.0,10000000.0,7.8,Comedy,France
Not Another Teen Movie,2001-12-07,66468332.0,16000000.0,5.5,Comedy,US
Vanilla Sky,2001-12-10,203388341.0,68000000.0,6.5,Drama,US
The Royal Tenenbaums,2001-10-05,71441250.0,21000000.0,7.4,Comedy,US
Silent Rage,1982-04-02,10500000.0,4500000.0,5.0,Action,US
Spacehunter: Adventures in the Forbidden Zone,1983-05-20,16500000.0,15000000.0,5.1,Adventure,US
How High,2001-12-21,31155435.0,12000000.0,6.4,Comedy,US
Jimmy Neutron: Boy Genius,2001-12-21,80936232.0,25000000.0,5.6,Action,US
The Majestic,2001-12-21,37317558.0,72000000.0,6.6,Drama,US
A Beautiful Mind,2001-12-11,313542341.0,60000000.0,7.7,Drama,US
Witness for the Prosecution,1957-12-17,9000000.0,3000000.0,8.1,Drama,US
Ali,2001-12-11,87713825.0,107000000.0,6.7,Drama,US
Black Hawk Down,2001-12-28,172989651.0,92000000.0,7.2,Action,UK
Yentl,1983-11-18,30400000.0,12000000.0,6.2,Music,UK
I Am Sam,2001-12-28,92542418.0,22000000.0,7.2,Drama,US
Monster's Ball,2001-11-11,44909486.0,4000000.0,6.6,Drama,US
Brotherhood of the Wolf,2001-01-31,70752904.0,29000000.0,6.6,Adventure,France
Another 48 Hrs.,1990-06-08,153518974.0,38000000.0,5.8,Thriller,US
Dragonslayer,1981-06-26,14110013.0,18000000.0,6.5,Fantasy,UK
Conan the Destroyer,1984-06-29,100000000.0,18000000.0,5.8,Adventure,US
Fire and Ice,1983-03-25,760883.0,1200000.0,6.2,Animation,US
48 Hrs.,1982-12-07,78868508.0,12000000.0,6.5,Thriller,US
Brainstorm,1983-09-30,10219460.0,15000000.0,6.3,Science Fiction,US
Dragon: The Bruce Lee Story,1993-05-07,63513743.0,14000000.0,6.8,Drama,US
M*A*S*H,1970-01-24,81600000.0,3500000.0,6.9,Comedy,US
One-Eyed Jacks,1961-03-30,4300000.0,6000000.0,6.2,Western,US
The Count of Monte Cristo,2002-01-23,75395048.0,35000000.0,7.3,Action,US
The Mothman Prophecies,2002-01-25,55157539.0,32000000.0,6.1,Drama,US
A Walk to Remember,2002-01-25,41227069.0,11000000.0,7.5,Drama,US
Big Fat Liar,2002-02-08,52970014.0,15000000.0,5.6,Comedy,US
Collateral Damage,2002-02-06,78382433.0,85000000.0,5.5,Action,US
Baby's Day Out,1994-07-01,16671505.0,50000000.0,5.8,Action,US
Crossroads,2002-02-15,61141030.0,12000000.0,4.7,Action,US
Hart's War,2002-02-15,32287044.0,70000000.0,5.9,Drama,US
John Q,2002-02-15,102244770.0,36000000.0,7.0,Drama,US
Super Troopers,2001-01-18,18492362.0,3000000.0,6.6,Comedy,US
The Good Son,1993-09-24,44456478.0,17000000.0,6.2,Drama,US
Used Cars,1980-07-11,11715321.0,8000000.0,6.3,Action,US
The Bad News Bears,1976-04-07,35323292.0,35000000.0,7.0,Comedy,US
Intersection,1994-01-21,21355893.0,45000000.0,5.1,Drama,US
A Troll in Central Park,1994-10-07,71368.0,23000000.0,4.4,Fantasy,US
Scarlet Street,1945-12-28,2948386.0,1202007.0,7.7,Drama,US
All About the Benjamins,2002-03-08,25482931.0,14000000.0,5.9,Action,US
The Time Machine,2002-03-04,123729176.0,80000000.0,5.8,Science Fiction,US
Full Frontal,2002-08-02,2506446.0,2000000.0,4.8,Comedy,US
Heaven's Gate,1980-11-19,3484331.0,44000000.0,6.5,Action,US
The Long Riders,1980-05-12,15795189.0,10000000.0,6.6,Western,US
Ice Age,2002-03-10,383257136.0,59000000.0,7.1,Animation,US
Resident Evil,2002-03-15,102984862.0,33000000.0,6.4,Horror,France
Kissing Jessica Stein,2001-04-21,10013424.0,1000000.0,5.9,Comedy,US
Taps,1981-12-20,35856053.0,14000000.0,6.5,Drama,US
Clockstoppers,2002-03-17,38793283.0,26000000.0,4.9,Adventure,US
Panic Room,2002-03-29,196397415.0,48000000.0,6.6,Crime,US
The Rookie,2002-03-25,75597042.0,20000000.0,6.5,Drama,US
High Crimes,2002-04-03,63781810.0,42000000.0,6.1,Drama,US
National Lampoon’s Van Wilder,2002-03-29,38275483.0,5000000.0,5.9,Comedy,US
Changing Lanes,2002-04-07,94935764.0,45000000.0,5.9,Action,US
The Sweetest Thing,2002-04-12,68696770.0,43000000.0,5.3,Romance,US
Human Nature,2001-05-18,705308.0,6000000.0,6.1,Drama,US
Murder by Numbers,2002-04-19,56714147.0,50000000.0,6.0,Crime,US
The Scorpion King,2002-04-16,165333180.0,60000000.0,5.3,Action,US
Jason X,2001-07-24,16951798.0,11000000.0,4.5,Horror,US
Salton Sea,2002-01-01,676698.0,18000000.0,7.0,Crime,US
Delirious,1991-08-09,5546827.0,18000000.0,5.5,Fantasy,US
Spider-Man,2002-05-01,821708551.0,139000000.0,6.8,Fantasy,US
Rambling Rose,1991-09-10,6266621.0,7500000.0,6.4,Drama,US
White Fang,1991-01-18,34793160.0,14000000.0,6.5,Action,US
Unfaithful,2002-05-10,119137784.0,50000000.0,6.3,Thriller,US
My Beautiful Laundrette,1985-09-07,2451545.0,860000.0,6.6,Romance,UK
About a Boy,2002-04-26,129000000.0,27000000.0,6.6,Drama,UK
Star Wars: Episode II - Attack of the Clones,2002-05-15,649398328.0,120000000.0,6.4,Adventure,US
The Believer,2001-01-19,416925.0,1500000.0,6.8,Drama,US
Enough,2002-05-24,51801187.0,38000000.0,6.2,Drama,US
Insomnia,2002-05-24,113714830.0,46000000.0,6.8,Crime,US
Spirit: Stallion of the Cimarron,2002-05-24,122563539.0,80000000.0,7.4,Western,US
The Sum of All Fears,2002-05-31,193000000.0,68000000.0,5.9,Thriller,US
Undercover Brother,2002-05-31,41604473.0,25000000.0,5.5,Action,US
Bad Company,2002-06-07,65977295.0,70000000.0,5.4,Action,US
The Bourne Identity,2002-06-14,214034224.0,60000000.0,7.3,Action,US
Scooby-Doo,2002-06-14,275650703.0,84000000.0,5.4,Mystery,US
Windtalkers,2002-06-14,77628265.0,115000000.0,5.8,Drama,US
Hombre,1967-03-21,12000000.0,5860000.0,7.2,Action,US
The Manhattan Project,1986-06-13,3900000.0,18000000.0,6.1,Science Fiction,US
She Wore a Yellow Ribbon,1949-10-22,5400000.0,1600000.0,7.1,Western,US
Lilo & Stitch,2002-06-21,145771527.0,80000000.0,7.1,Animation,US
Minority Report,2002-06-20,358372926.0,102000000.0,7.1,Action,US
Mr. Deeds,2002-06-28,171269535.0,50000000.0,5.6,Comedy,US
Men in Black II,2002-07-03,441818803.0,140000000.0,6.1,Action,US
The Powerpuff Girls Movie,2002-07-03,11411644.0,10000000.0,5.6,Animation,US
Road to Perdition,2002-07-12,181001478.0,80000000.0,7.3,Thriller,US
Perfect,1985-06-07,12918858.0,19000000.0,3.9,Drama,US
The Legend of Boggy Creek,1972-08-01,22000000.0,100000.0,5.6,Mystery,US
Halloween: Resurrection,2002-07-01,37664855.0,13000000.0,4.5,Horror,US
Stuart Little 2,2002-07-19,169956806.0,120000000.0,5.4,Family,US
Austin Powers in Goldmember,2002-07-26,296655431.0,63000000.0,5.9,Comedy,US
The Kid Stays in the Picture,2002-01-18,1434436.0,40000.0,7.3,Documentary,US
Tadpole,2002-11-01,2891288.0,150000.0,5.5,Comedy,US
Top Secret!,1984-06-08,20458340.0,9000000.0,7.0,Comedy,UK
Signs,2002-08-02,408247917.0,72000000.0,6.4,Drama,US
Spy Kids 2: The Island of Lost Dreams,2002-08-07,119723358.0,38000000.0,5.3,Action,US
Blood Work,2002-08-04,26199517.0,50000000.0,6.1,Crime,US
xXx,2002-08-09,277448382.0,70000000.0,5.8,Action,US
Possession,2002-10-02,10113733.0,25000000.0,6.5,Drama,UK
One Hour Photo,2002-08-21,52223306.0,12000000.0,6.6,Horror,US
Undisputed,2002-08-23,12398628.0,20000000.0,6.1,Action,US
Clash of the Titans,1981-03-15,41092328.0,15000000.0,6.8,Adventure,US
Hot Shots!,1991-07-31,181096164.0,26000000.0,6.4,Action,US
Down and Out in Beverly Hills,1986-01-31,62134225.0,14000000.0,5.9,Comedy,US
Love Me Tender,1956-11-15,9000000.0,1000000.0,5.5,Drama,US
Wolfen,1981-07-24,10626725.0,17000000.0,6.0,Drama,US
City By The Sea,2002-09-06,22433915.0,40000000.0,5.7,Crime,US
Swimfan,2002-09-06,34411240.0,8500000.0,5.0,Drama,US
Barbershop,2002-04-01,75781642.0,12000000.0,6.2,Comedy,US
The Transporter,2002-10-02,43928932.0,21000000.0,6.6,Action,US
Igby Goes Down,2002-09-13,4777465.0,9000000.0,6.5,Comedy,US
Captain Ron,1992-09-18,22518097.0,24000000.0,5.6,Action,US
The Hills Have Eyes,1977-07-22,25000000.0,230000.0,6.1,Horror,US
Spaced Invaders,1990-04-27,15369573.0,3000000.0,4.8,Comedy,US
The Four Feathers,2002-09-08,29882645.0,35000000.0,6.5,War,UK
Secretary,2002-01-11,9304609.0,4000000.0,6.8,Comedy,US
Sweet Home Alabama,2002-09-26,180622424.0,30000000.0,6.1,Comedy,US
Moonlight Mile,2002-09-09,10011050.0,21000000.0,6.4,Romance,US
Powaqqatsi,1988-04-29,589244.0,2500000.0,7.4,Documentary,US
Valmont,1989-11-17,1132112.0,33000000.0,6.7,Drama,France
Knockaround Guys,2001-09-07,12000000.0,15000000.0,5.9,Crime,US
Tuck Everlasting,2002-10-11,19158074.0,15000000.0,6.4,Drama,US
Bowling for Columbine,2002-10-09,35564473.0,4000000.0,7.3,Documentary,US
Punch-Drunk Love,2002-10-25,17000000.0,25000000.0,6.9,Comedy,US
Auto Focus,2002-10-18,2062066.0,7000000.0,6.1,Drama,US
Naqoyqatsi,2002-09-02,13308.0,3000000.0,6.1,Documentary,US
Jason Goes to Hell: The Final Friday,1993-08-13,15938065.0,3000000.0,4.2,Fantasy,US
Saturday Night Fever,1977-12-16,237113184.0,3500000.0,6.5,Drama,US
Staying Alive,1983-07-11,64892670.0,22000000.0,4.7,Drama,US
When Time Ran Out...,1980-03-28,3763988.0,20000000.0,7.0,Action,US
Xanadu,1980-08-08,22471595.0,20000000.0,5.2,Fantasy,US
Absence of Malice,1981-12-18,40716963.0,12000000.0,6.8,Drama,US
Blow Out,1981-07-24,12000000.0,18000000.0,7.3,Drama,US
Dead & Buried,1981-05-29,216166.0,3000000.0,6.1,Horror,US
The Hand,1981-04-24,566736.0,6500000.0,5.7,Drama,US
Neighbors,1981-12-18,29916207.0,8500000.0,5.2,Comedy,US
Pennies from Heaven,1981-12-11,9171289.0,22000000.0,6.3,Drama,US
Private Lessons,1981-08-21,26279000.0,2800000.0,6.3,Romance,US
Jackass: The Movie,2002-10-21,64282312.0,5000000.0,6.1,Documentary,US
Casino Royale,1967-04-13,41744718.0,12000000.0,5.3,Adventure,UK
Exodus,1960-03-27,21750000.0,4000000.0,6.9,Action,US
I Spy,2002-10-31,33561137.0,70000000.0,5.2,Action,US
The Santa Clause 2,2002-10-31,172855065.0,65000000.0,5.5,Fantasy,US
The Weight of Water,2000-09-25,109130.0,16000000.0,5.6,Crime,France
8 Mile,2002-11-08,215000000.0,41000000.0,6.8,Drama,US
Far from Heaven,2002-09-01,29027914.0,13500000.0,6.9,Drama,US
Return to the Blue Lagoon,1991-08-02,2807854.0,11000000.0,5.2,Adventure,US
Die Another Day,2002-11-17,431971116.0,140000000.0,5.8,Adventure,UK
Friday After Next,2002-11-22,33526835.0,20000000.0,6.0,Comedy,US
The Quiet American,2002-11-22,27674124.0,30000000.0,6.5,Drama,US
Extreme Ops,2002-11-27,10959475.0,40000000.0,5.0,Action,US
Solaris,2002-11-27,30002758.0,47000000.0,5.9,Drama,US
Treasure Planet,2002-11-26,109578115.0,140000000.0,7.2,Adventure,US
The Sword and the Sorcerer,1982-04-01,39103425.0,4000000.0,5.6,Action,US
Zulu,1964-01-22,8000000.0,3500000.0,7.4,Action,UK
Empire,2002-12-06,18591272.0,4000000.0,6.4,Action,US
Adaptation.,2002-12-06,32801173.0,19000000.0,7.3,Comedy,US
Equilibrium,2002-12-06,5359645.0,20000000.0,6.9,Action,US
Escape to Victory,1981-06-17,27453418.0,10000000.0,6.7,Action,US
Alone in the Dark,1982-11-12,8178569.0,20000000.0,5.5,Horror,US
The Best Little Whorehouse in Texas,1982-07-23,69701637.0,35000000.0,5.9,Comedy,US
Drumline,2002-12-13,57588485.0,20000000.0,6.2,Drama,US
Maid in Manhattan,2002-12-13,154906693.0,55000000.0,5.6,Comedy,US
Star Trek: Nemesis,2002-12-13,67312826.0,60000000.0,6.1,Science Fiction,US
About Schmidt,2002-12-13,105834556.0,30000000.0,6.7,Drama,US
25th Hour,2002-12-16,13060843.0,15000000.0,7.2,Crime,US
Antwone Fisher,2002-12-19,23367586.0,12500000.0,6.7,Drama,US
Gangs of New York,2002-12-14,193772504.0,100000000.0,7.1,Drama,US
Catch Me If You Can,2002-12-25,352114312.0,52000000.0,7.7,Drama,US
Chicago,2002-12-26,306776732.0,45000000.0,6.9,Action,US
The Hours,2002-12-27,41597830.0,25000000.0,7.0,Drama,US
The Pianist,2002-09-24,120072577.0,35000000.0,8.1,Drama,France
Confessions of a Dangerous Mind,2002-12-30,33013805.0,30000000.0,6.6,Comedy,US
A Guy Thing,2003-01-17,17432163.0,20000000.0,5.3,Comedy,US
Band of Outsiders,1964-08-05,182857.0,120000.0,7.5,Crime,France
Biker Boyz,2003-01-31,23510601.0,24000000.0,5.0,Action,US
Final Destination 2,2003-01-31,90426405.0,26000000.0,5.9,Horror,US
May,2002-01-13,150277.0,500000.0,6.3,Drama,US
Firefox,1982-06-13,70687344.0,18000000.0,5.5,Science Fiction,US
Daredevil,2003-02-14,179179718.0,78000000.0,5.0,Fantasy,US
Dennis the Menace,1993-06-23,117270765.0,35000000.0,5.5,Family,US
10 to Midnight,1983-03-11,7175592.0,4520000.0,6.1,Horror,US
The Black Stallion,1979-10-17,37799643.0,2700000.0,7.0,Adventure,US
A Countess from Hong Kong,1967-01-05,2000000.0,3500000.0,5.9,Comedy,UK
A Patch of Blue,1965-12-10,6792000.0,800000.0,7.6,Drama,US
Gods and Generals,2003-02-21,12923936.0,56000000.0,6.1,Drama,US
Old School,2003-02-21,87055349.0,24000000.0,6.6,Comedy,US
Cradle 2 the Grave,2003-02-28,56489558.0,25000000.0,5.8,Action,US
Bringing Down the House,2003-03-07,132675402.0,20000000.0,5.4,Comedy,US
Tears of the Sun,2003-03-07,85632458.0,70000000.0,6.4,Action,US
The Hunted,2003-03-11,34234008.0,55000000.0,6.0,Drama,US
King of Kings,1961-10-11,14483352.0,5037000.0,7.2,Drama,US
Dreamcatcher,2003-03-21,75715436.0,68000000.0,5.2,Drama,US
The Robe,1953-09-16,36000000.0,4100000.0,6.4,Drama,US
Basic,2003-04-18,42792561.0,50000000.0,6.2,Action,US
The Core,2003-03-28,74208267.0,60000000.0,5.5,Action,US
Phone Booth,2002-09-09,97837138.0,13000000.0,6.7,Thriller,US
Levity,2003-03-16,209151.0,7500000.0,5.9,Crime,France
Anger Management,2003-04-11,195745823.0,75000000.0,5.9,Comedy,US
House of 1000 Corpses,2003-04-11,16829545.0,7000000.0,6.0,Horror,US
A Mighty Wind,2003-04-16,18750246.0,6000000.0,6.6,Comedy,US
Straw Dogs,1971-12-29,3251794.0,2200000.0,7.2,Crime,UK
The Andromeda Strain,1971-03-12,12376563.0,6500000.0,7.0,Science Fiction,US
The Wiz,1978-10-24,21049053.0,24000000.0,5.8,Adventure,US
Scenes from a Mall,1991-02-22,9563393.0,3000000.0,4.8,Comedy,US
Identity,2003-04-25,90259536.0,30000000.0,7.1,Mystery,US
The Lizzie McGuire Movie,2003-04-25,55534455.0,17000000.0,5.8,Family,US
X2,2003-04-24,407711549.0,110000000.0,6.8,Adventure,US
Daddy Day Care,2003-05-03,164433867.0,60000000.0,5.6,Comedy,US
The Spanish Apartment,2002-05-17,3897799.0,5300000.0,7.0,Drama,France
Bruce Almighty,2003-05-23,484572835.0,80000000.0,6.4,Fantasy,US
Finding Nemo,2003-05-30,940335536.0,94000000.0,7.6,Animation,US
The Italian Job,2003-05-30,176070171.0,60000000.0,6.6,Action,UK
2 Fast 2 Furious,2003-06-05,236350661.0,76000000.0,6.2,Action,US
Oscar,1991-04-26,23562716.0,35000000.0,6.2,Action,US
Barton Fink,1991-08-01,6153939.0,9000000.0,7.4,Comedy,UK
Shattered,1991-10-11,11511031.0,22000000.0,6.1,Mystery,US
Dumb and Dumberer: When Harry Met Lloyd,2003-06-13,39267515.0,19000000.0,4.1,Comedy,US
From Justin to Kelly,2003-06-20,4922166.0,12000000.0,3.0,Comedy,US
Hollywood Homicide,2003-06-09,51142659.0,75000000.0,5.0,Action,US
Alex & Emma,2003-06-16,15368897.0,30000000.0,5.0,Comedy,US
28 Days Later,2002-10-31,82719885.0,5000000.0,7.1,Horror,UK
Charlie's Angels: Full Throttle,2003-06-27,259175788.0,120000000.0,5.2,Action,US
Hulk,2003-06-19,245360480.0,137000000.0,5.3,Drama,US
"Legally Blonde 2: Red, White & Blonde",2003-07-02,124914842.0,45000000.0,5.2,Comedy,US
Sinbad: Legend of the Seven Seas,2003-07-02,26288320.0,60000000.0,6.6,Family,US
Swimming Pool,2003-05-18,22441323.0,7800000.0,6.5,Thriller,France
Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,655011224.0,140000000.0,7.5,Adventure,US
Bad Boys II,2003-07-18,273339556.0,130000000.0,6.3,Adventure,US
Johnny English,2003-04-06,160583018.0,40000000.0,6.0,Adventure,France
Loose Cannons,1990-02-09,5585154.0,1500000.0,4.9,Action,US
Lara Croft Tomb Raider: The Cradle of Life,2003-07-21,156505388.0,95000000.0,5.5,Action,US
Seabiscuit,2003-07-22,148336445.0,87000000.0,6.8,Drama,US
Spy Kids 3-D: Game Over,2003-07-25,197011982.0,38000000.0,4.7,Action,US
"One, Two, Three",1961-12-15,4000000.0,3000000.0,7.6,Comedy,US
The Private Life of Sherlock Holmes,1970-10-29,1500000.0,10000000.0,6.9,Adventure,UK
American Wedding,2003-08-01,231449203.0,55000000.0,6.0,Comedy,US
Gigli,2003-08-01,7266209.0,54000000.0,3.5,Drama,US
Freaky Friday,2003-08-03,110230332.0,26000000.0,6.0,Comedy,US
S.W.A.T.,2003-08-08,116643346.0,80000000.0,5.8,Action,US
Open Range,2003-08-29,68296293.0,22000000.0,7.0,Western,US
Uptown Girls,2003-08-15,37095657.0,20000000.0,6.1,Comedy,US
House of Wax,1953-04-10,23800000.0,658000.0,7.0,Crime,US
Man's Best Friend,1993-11-19,12974636.0,6000000.0,5.5,Horror,US
Valley Girl,1983-04-08,17343596.0,350000.0,6.2,Comedy,US
Wait Until Dark,1967-10-26,11000000.0,4000000.0,7.5,Horror,US
Showdown in Little Tokyo,1991-08-23,2275557.0,8000000.0,5.7,Action,US
THX 1138,1971-03-11,2437000.0,777000.0,6.4,Drama,US
Valley of the Dolls,1967-12-27,50000000.0,5000000.0,6.7,Music,US
The Keep,1983-12-16,3661757.0,6000000.0,5.9,Horror,UK
"The Beast from 20,000 Fathoms",1953-06-13,5000000.0,210000.0,6.7,Adventure,US
Tremors,1990-01-19,48572000.0,11000000.0,6.6,Action,US
The Pink Panther Strikes Again,1976-12-15,33833201.0,6000000.0,6.8,Comedy,UK
Commando,1985-10-03,57500000.0,10000000.0,6.4,Action,US
Jeepers Creepers 2,2003-08-08,63102666.0,17000000.0,5.5,Horror,US
Cabin Fever,2003-08-15,30553394.0,1500000.0,5.5,Horror,US
Matchstick Men,2003-09-01,65565672.0,62000000.0,6.9,Comedy,US
Once Upon a Time in Mexico,2003-09-11,98185582.0,29000000.0,6.2,Action,US
Convoy,1978-06-27,22765081.0,12000000.0,6.1,Action,UK
Day of the Dead,1985-07-19,34000000.0,3500000.0,6.9,Horror,US
"Hello, Dolly!",1969-12-12,33208099.0,24000000.0,6.6,Comedy,US
Memoirs of an Invisible Man,1992-02-28,14358033.0,40000000.0,5.7,Comedy,France
The Rose,1979-11-07,29174648.0,9250000.0,6.8,Drama,US
Once Bitten,1985-11-15,10000000.0,3200000.0,5.3,Horror,US
The Fighting Temptations,2003-09-17,30238577.0,15000000.0,5.3,Comedy,US
The Rundown,2003-09-26,80916492.0,85000000.0,6.4,Adventure,US
The Triplets of Belleville,2003-06-11,1477676.0,8000000.0,7.3,Adventure,France
All the President's Men,1976-04-04,70600000.0,8500000.0,7.6,Drama,US
Beethoven's 2nd,1993-12-14,118243066.0,15000000.0,5.0,Family,US
Boyz n the Hood,1991-07-12,57504069.0,6500000.0,7.4,Crime,US
Bugsy,1991-12-10,49114016.0,30000000.0,6.0,Drama,US
Consenting Adults,1992-10-16,21591728.0,18000000.0,5.6,Crime,US
Where Eagles Dare,1968-12-04,21000000.0,7700000.0,7.4,Adventure,UK
Sleeping with the Enemy,1991-02-08,174999005.0,19000000.0,6.1,Drama,US
PCU,1994-04-29,4350774.0,9000000.0,6.0,Comedy,US
The Rookie,1990-12-06,21633874.0,10000000.0,5.6,Action,US
City Heat,1984-12-05,38348988.0,25000000.0,5.1,Action,US
Into the Night,1985-02-15,6700000.0,11400000.0,6.4,Comedy,US
More American Graffiti,1979-08-03,15014674.0,2500000.0,4.8,Comedy,US
Kingdom of the Spiders,1977-08-24,17000000.0,500000.0,5.6,Horror,US
In Cold Blood,1967-12-14,13007551.0,3500000.0,7.4,Crime,US
Mobsters,1991-07-26,20246790.0,23000000.0,5.7,Drama,US
Out of Time,2003-10-03,55495563.0,50000000.0,6.1,Thriller,US
The Station Agent,2003-01-26,8679814.0,500000.0,7.4,Drama,US
Mystic River,2003-10-07,156822020.0,25000000.0,7.6,Thriller,US
Intolerable Cruelty,2003-09-02,119940815.0,60000000.0,5.8,Crime,US
Kill Bill: Vol. 1,2003-10-10,180949000.0,30000000.0,7.7,Action,US
Runaway Jury,2003-10-09,80154140.0,60000000.0,6.9,Drama,US
The Texas Chainsaw Massacre,2003-10-17,107071655.0,9500000.0,6.1,Horror,US
Sylvia,2003-10-17,10000000.0,7000000.0,5.6,Drama,UK
